source_id,sequence_name,original_stem,split,merged_stem,holdout_group,note
gnew,new_clothes_flat_2507,02324,test,gnew__02324,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,02325,train,gnew__02325,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,02326,train,gnew__02326,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,02327,train,gnew__02327,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,02328,train,gnew__02328,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,02329,train,gnew__02329,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,02330,test,gnew__02330,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,02331,train,gnew__02331,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,02332,train,gnew__02332,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,02333,train,gnew__02333,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,02334,test,gnew__02334,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,02335,val,gnew__02335,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,02336,train,gnew__02336,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,02337,train,gnew__02337,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,02338,train,gnew__02338,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,02339,train,gnew__02339,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,02340,train,gnew__02340,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,02341,val,gnew__02341,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,02342,val,gnew__02342,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,02343,val,gnew__02343,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,02344,train,gnew__02344,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,02345,train,gnew__02345,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,02346,train,gnew__02346,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,02347,test,gnew__02347,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,02348,train,gnew__02348,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,02349,train,gnew__02349,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,02350,train,gnew__02350,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,02351,train,gnew__02351,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,02352,train,gnew__02352,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,02353,test,gnew__02353,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,02354,train,gnew__02354,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,02355,train,gnew__02355,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,02356,train,gnew__02356,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,02357,train,gnew__02357,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,02358,train,gnew__02358,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,02359,train,gnew__02359,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,02360,val,gnew__02360,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,02361,train,gnew__02361,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,02362,train,gnew__02362,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,02363,train,gnew__02363,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,02364,train,gnew__02364,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,02365,test,gnew__02365,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,02366,train,gnew__02366,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,02367,train,gnew__02367,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,02368,train,gnew__02368,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,02369,train,gnew__02369,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,02370,train,gnew__02370,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,02371,test,gnew__02371,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,02372,test,gnew__02372,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,02373,train,gnew__02373,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,02374,train,gnew__02374,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,02375,val,gnew__02375,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,02376,train,gnew__02376,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,02377,train,gnew__02377,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
